AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,444670,1.1,34.224,1.01,,,47.22,98210,0.8,22.26,30.32,45.46,61.84,76.6,46290,63070,94560,128630,159320,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,221610,1.4,17.057,1.02,,,45.16,93940,0.9,22.01,29.28,39.52,58.32,76.48,45780,60910,82200,121310,159070,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,94350,2.3,7.262,0.82,,,38.01,79060,1.8,18.14,23.68,31.47,44.21,62.16,37720,49250,65460,91960,129290,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,138450,1.2,10.656,0.68,,,24.99,51990,0.7,15.18,18.5,23.19,30.05,37.02,31570,38490,48240,62500,77000,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,87620,2.5,6.744,0.82,,,59.37,123480,3.9,20.58,28.93,45.94,77.55,112.32,42810,60170,95540,161300,233620,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,790970,0.5,60.878,1.06,,,27.95,58140,0.7,11.39,17.41,28.43,30.57,38.79,23680,36220,59140,63580,80680,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,131090,1.9,10.089,0.72,,,28.9,60120,1.9,13.24,17.17,24.12,35.12,47.97,27540,35720,50180,73040,99780,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,697920,0.8,53.716,0.88,,,43.15,89750,1.1,17.63,24.14,35.87,47.63,68.23,36660,50210,74600,99080,141920,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,556570,0.7,42.837,0.93,,,14.21,29560,0.4,9.03,10.42,12.65,16.85,21.05,18770,21670,26300,35060,43790,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,293440,0.6,22.585,0.97,,,24.16,50250,0.5,11.85,14.47,21.46,30.31,39.47,24640,30090,44640,63040,82090,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,1160650,0.5,89.331,1.06,,,13.4,27880,0.6,8.64,10.33,12.66,14.72,18.01,17960,21490,26320,30610,37460,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,344710,0.8,26.531,0.91,,,14.81,30800,0.5,10.39,11.58,13.92,17.04,19.81,21610,24080,28950,35440,41210,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,212430,1.6,16.35,0.85,,,15.2,31620,1,9.16,10.62,13.14,17.32,23.69,19050,22090,27320,36020,49280,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,1186230,0.7,91.3,1.02,,,22.38,46540,0.8,10.45,12.45,15.68,23.99,41.04,21740,25890,32620,49900,85370,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,1753180,0.6,134.936,1.07,,,20.59,42830,0.3,12.54,15,18.52,23.63,30.62,26090,31200,38520,49150,63680,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,15850,5,1.22,0.39,,,17.36,36120,1.7,9.9,12.12,15.77,20.68,25.25,20590,25210,32800,43010,52520,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,608720,1,46.851,1.14,,,23.92,49760,0.4,14.9,17.73,22.12,28.14,35.75,30980,36880,46010,58530,74360,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,587550,1,45.221,1.15,,,25.24,52490,0.4,14.06,17.54,22.92,30,39.26,29250,36480,47680,62400,81650,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,659010,0.8,50.721,0.86,,,21.67,45080,0.6,12.56,14.69,18.43,24.64,35.92,26120,30560,38340,51250,74720,,
48,Texas,2,TX,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,1218930,0.6,93.816,1.02,,,20.54,42730,0.6,11.53,14.47,17.9,22.87,30.37,23980,30100,37230,47560,63170,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,1627200,0,1000,1,,,27.58,57360,0.3,12.6,15.36,21.38,31.44,49.01,26200,31950,44470,65390,101940,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,127280,0.9,78.22,1.17,,,53.44,111160,0.9,20,29.39,45.87,64.6,96.24,41600,61140,95400,134360,200170,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,110720,1,68.04,1.04,,,35.44,73720,0.8,17.77,22.87,30.9,43.24,57.51,36970,47560,64280,89940,119620,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,67240,1.5,41.324,1.22,,,45.6,94850,1.2,19.36,28.43,40.99,60.35,75,40260,59130,85260,125520,156000,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,31580,1.7,19.408,1.16,,,41.04,85350,1.3,20.53,28.36,37.83,49.57,63.56,42700,58990,78690,103110,132210,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,15140,1.8,9.304,1.05,,,33.99,70700,2,17.36,22.58,29.68,39.64,51.91,36110,46970,61730,82460,107970,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,23400,2.4,14.383,0.92,,,26.78,55690,1.6,14.51,17.61,22.84,31.58,41.38,30170,36620,47510,65690,86070,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,11330,4,6.966,0.85,,,43.58,90640,3.4,18.23,23.43,32.65,52.41,84.09,37910,48720,67910,109020,174910,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,93310,0.7,57.341,1,,,26.55,55220,0.8,11.12,14.13,23.4,31.26,43.35,23130,29390,48670,65020,90160,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,24090,2.3,14.804,1.06,,,27.09,56340,1.7,11.44,15.81,22.33,31.06,43.67,23800,32890,46440,64600,90830,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,76640,0.9,47.097,0.77,,,43.33,90120,1.6,17.21,23.53,35.05,46.73,68.64,35810,48930,72890,97190,142780,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,49350,1.6,30.327,0.66,,,17.25,35890,0.5,13.12,14.25,16.62,18.91,21.79,27280,29630,34560,39340,45310,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,24520,1.6,15.066,0.65,,,23.39,48650,0.7,11.81,14.77,21.77,29.39,37.41,24560,30720,45290,61140,77800,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,123290,1.4,75.769,0.9,,,14.61,30380,1.1,9.7,10.93,13.62,16.71,21.08,20170,22720,28340,34760,43850,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,49050,1.2,30.143,1.03,,,16.38,34070,0.8,10.41,12.78,15.35,18.46,23.07,21640,26580,31930,38410,47980,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,30410,2.2,18.688,0.97,,,16.73,34790,1.6,9.62,11.15,14.2,19.42,27.41,20010,23180,29540,40390,57010,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,130820,1.1,80.397,0.9,,,23.81,49520,1.5,11.1,13.49,16.92,27.05,42.19,23080,28070,35190,56260,87760,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,236770,0.7,145.506,1.15,,,20.37,42370,0.3,13.34,15.3,18.35,23.24,30,27750,31820,38170,48330,62400,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,1230,11.5,0.759,0.24,,,18.81,39130,2.7,11.21,14.33,17.88,21.48,26.35,23320,29810,37190,44670,54810,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,101940,1.1,62.648,1.52,,,25.19,52380,0.6,15.42,18.67,23.4,29.68,36.44,32080,38840,48680,61740,75800,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,61180,1.4,37.601,0.95,,,25.79,53650,0.6,14.43,18.11,23.69,30.6,38.37,30010,37660,49270,63640,79800,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,104540,1,64.247,1.09,,,21.2,44090,0.5,13.84,15.71,18.78,23.82,31.43,28790,32680,39070,49550,65370,,
49,Utah,2,UT,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,133370,1.1,81.962,0.89,,,21.29,44280,0.5,13.35,15.13,18.35,23.79,31.09,27770,31470,38180,49490,64660,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,293280,0,1000,1,,,28.46,59190,0.4,14.2,17.37,22.75,32.3,47.43,29540,36120,47320,67180,98650,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,23360,1.7,79.657,1.19,,,50.45,104930,1.2,23.44,30.56,42.28,60.23,83.92,48750,63570,87930,125280,174550,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,15950,2.2,54.399,0.83,,,37.92,78870,1.7,21.05,26.44,33,43.77,54.12,43790,55000,68640,91040,112570,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,7670,3.2,26.164,0.77,,,42.52,88440,2.5,23.8,29.75,38.66,50.75,66.21,49500,61880,80410,105560,137720,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,5520,2.6,18.833,1.12,,,39.55,82260,1.5,23.46,28.78,37.05,47.47,62.61,48800,59860,77050,98750,130220,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,2600,4.4,8.86,1,,,35.1,73000,1.7,19.44,25.52,32.23,40.32,50.51,40430,53070,67040,83870,105060,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,8240,2.2,28.083,1.8,,,25.27,52570,0.9,16.75,18.76,23.37,30.44,37.03,34840,39010,48600,63300,77020,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,2020,3.4,6.899,0.84,,,42.2,87770,2.5,24.67,29.62,35.57,50.21,70.06,51310,61620,73990,104440,145720,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,25740,1.2,87.756,1.53,,,29.36,61070,1.1,14.52,17.88,23.91,36.32,46.01,30200,37190,49720,75550,95690,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,4650,3,15.857,1.14,,,31.35,65200,2.4,16.16,20.14,26.44,36.1,46.63,33600,41880,55000,75090,96990,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,20510,1.5,69.94,1.14,,,45.31,94250,2.2,18.55,27.87,37.13,47.86,73.91,38580,57980,77230,99540,153740,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,13550,1.5,46.214,1.01,,,17.67,36760,0.4,13.5,14.09,17.21,19.02,22.36,28070,29310,35790,39560,46510,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,4020,2.9,13.695,0.59,,,25.35,52730,1,14.45,17.79,23.03,30.11,37.9,30050,37000,47900,62630,78830,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,22680,2,77.344,0.91,,,18.3,38060,1.9,13.17,13.96,16.71,20.27,27,27400,29040,34750,42150,56160,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,10200,2,34.767,1.19,,,18.82,39140,1,13.86,15.09,17.64,21.22,25.13,28820,31390,36690,44140,52270,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,5270,3.8,17.953,0.94,,,19.02,39560,1.7,13.32,14.02,16.83,21.93,29.65,27710,29160,35000,45620,61680,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,22530,1.5,76.821,0.86,,,23.29,48440,1.6,13.24,13.94,17.2,24.94,38.67,27540,28990,35770,51880,80440,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,34730,1.2,118.409,0.94,,,22.32,46430,0.6,15.27,17.64,20.94,24.89,30.46,31760,36690,43560,51770,63360,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,850,8.7,2.895,0.93,,,21.24,44180,1.4,15.72,18.43,20.99,22.55,26.33,32700,38330,43660,46900,54770,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,14110,1.7,48.126,1.17,,,25.03,52060,0.8,18.01,21,23.5,28.53,34,37470,43680,48880,59340,70720,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,10620,2.1,36.196,0.92,,,26.52,55160,0.6,17.58,20.25,24.1,30.41,39,36570,42120,50120,63250,81110,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,18430,1.3,62.825,1.06,,,21.66,45050,0.5,14.96,16.77,19.44,24.45,31.07,31130,34890,40420,50860,64620,,
50,Vermont,2,VT,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,20030,1.9,68.307,0.74,,,20.1,41800,0.9,13.63,15,18.15,22.65,28.86,28340,31210,37760,47110,60030,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,3873060,0,1000,1,,,31.54,65590,0.4,12.63,15.89,23.22,38.1,62.22,26280,33050,48290,79250,129410,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,227250,1.6,58.674,0.88,,,69.2,143930,0.6,29.21,40.88,61.9,83.28,111.52,60760,85020,128750,173220,231960,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,360230,1,93.009,1.42,,,44.59,92750,0.6,22.62,29.39,39.29,53.89,71.91,47040,61130,81730,112090,149570,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,241590,1.7,62.377,1.84,,,56.78,118100,0.8,28.09,38.82,52.84,70.8,85.74,58430,80740,109910,147260,178330,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,67030,1.9,17.307,1.03,,,47.1,97970,0.9,24.61,31.83,43.6,58.82,76.75,51190,66200,90690,122340,159640,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,37080,2.8,9.573,1.08,,,43.54,90570,1.2,21.75,27.82,38.27,55.41,75.76,45250,57870,79590,115240,157590,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,63430,1.2,16.378,1.05,,,26.7,55530,1.2,16,19.36,23.69,30.52,39.2,33280,40260,49270,63480,81530,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,35920,1.5,9.274,1.13,,,58.1,120850,2.4,21.45,29.78,48.62,77.73,101.05,44610,61940,101130,161680,210180,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,237270,0.5,61.261,1.07,,,31.12,64730,0.6,13.93,18.94,27.52,37.64,51.49,28980,39390,57240,78290,107100,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,49480,1.9,12.775,0.92,,,32.98,68590,1.2,14.53,18.74,28.07,40.83,55.51,30230,38970,58390,84920,115460,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,221650,0.8,57.229,0.94,,,44.66,92900,1.1,18.46,25.98,36.97,49.2,75.26,38390,54050,76900,102340,156550,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,138670,1.1,35.802,0.78,,,16.1,33490,0.5,11.06,12.02,14.72,17.94,22.46,22990,25000,30620,37300,46710,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,100800,1.3,26.026,1.12,,,24.73,51430,0.5,13.47,17.08,22.01,29.42,38.93,28020,35530,45770,61190,80970,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,309000,0.8,79.781,0.94,,,15.33,31880,0.7,11,11.51,13.72,16.98,21.8,22880,23940,28540,35320,45340,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,118500,1.7,30.595,1.05,,,16.4,34100,0.6,11.1,13.25,14.74,18.05,22.65,23090,27560,30660,37550,47110,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,76750,2.1,19.816,1.03,,,16.97,35290,0.9,11,11.96,14.47,19.14,25.18,22880,24890,30100,39810,52380,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,350840,0.9,90.584,1.02,,,24.23,50400,1.5,11.05,13.11,16.84,27.57,46.61,22980,27260,35020,57350,96940,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,443080,0.6,114.401,0.91,,,21.5,44720,0.4,13.3,15.55,19.15,24.55,31.96,27670,32340,39820,51070,66480,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,5550,4.9,1.432,0.46,,,19.33,40200,2.4,11.57,14.57,17.8,22.92,28.84,24070,30310,37020,47670,59990,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,161650,1.6,41.737,1.02,,,25.08,52170,0.7,15.06,18.25,23.06,29.26,37.27,31330,37960,47970,60860,77520,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,155250,1.3,40.084,1.02,,,26.77,55680,0.5,15.05,18.82,24.42,31.37,39.6,31300,39150,50800,65240,82360,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,165850,1,42.822,0.72,,,21.89,45530,0.4,13.43,15.31,19.85,26.28,31.57,27920,31840,41290,54670,65660,,
51,Virginia,2,VA,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,306210,0.9,79.062,0.86,,,21.18,44050,0.5,12.11,14.54,18.19,23.5,30.62,25180,30230,37840,48870,63680,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,3405470,0,1000,1,,,34.79,72350,0.4,16.5,18.6,27.08,40.96,62.99,34310,38690,56320,85190,131010,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,180220,1.8,52.922,0.79,,,72.73,151270,1,35.12,47.98,63.92,83.65,114.06,73050,99810,132950,173990,237240,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,269180,1.2,79.042,1.21,,,44.68,92930,0.7,24.07,30.53,39.25,51.53,66.22,50060,63510,81640,107170,137740,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,204330,2,60.001,1.77,,,62.44,129870,1.1,30.63,40.76,61.64,80.39,95.49,63710,84780,128220,167220,198620,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,73880,2.3,21.695,1.29,,,49.04,102000,0.6,29.29,37.2,47.33,60.2,74.19,60910,77370,98450,125210,154320,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,41960,1.5,12.32,1.39,,,41.8,86950,0.8,22.66,29.64,38.55,49.71,63.11,47140,61640,80180,103400,131270,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,57960,1.5,17.019,1.09,,,29.38,61100,0.8,18.12,21.93,27.89,35.35,42.71,37680,45610,58010,73530,88840,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,23810,2.5,6.993,0.85,,,58.33,121330,13.2,25.31,32.64,47.04,67.36,103.96,52640,67890,97840,140120,216230,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,183550,0.4,53.898,0.94,,,33.32,69310,0.6,17.79,21.88,30.13,42.46,50.45,37000,45520,62660,88310,104940,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,48880,3.9,14.354,1.03,,,37.21,77390,3.5,17.29,22.02,31.41,43.26,57.69,35950,45790,65340,89980,120000,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,178820,1,52.51,0.86,,,52.84,109910,1.4,23.28,33.38,46.41,59.76,77.7,48430,69430,96530,124300,161620,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,176960,1,51.963,1.13,,,20.31,42240,0.6,16.02,17.55,18.44,22.06,26.8,33320,36500,38350,45880,55740,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,67790,1.3,19.906,0.86,,,31.72,65980,0.8,16.48,18.58,28.16,41.66,52.32,34270,38640,58560,86650,108820,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,288080,2.3,84.592,1,,,19.59,40740,1,14.76,16.16,17.31,20.92,27.67,30700,33610,36000,43520,57550,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,89160,1.2,26.181,0.9,,,20.55,42750,0.8,15.08,16.77,18.22,22.91,28.4,31360,34890,37900,47650,59080,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,60610,3.2,17.799,0.93,,,22.02,45810,1.7,14.95,16.44,18.6,24.31,33.01,31100,34200,38700,50560,68660,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,311390,1.9,91.439,1.03,,,28.32,58900,0.7,15.13,16.86,20.57,30.82,49.5,31460,35070,42790,64100,102970,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,391040,1.2,114.828,0.91,,,24.94,51880,0.4,16.96,18.72,23.04,29.08,34.82,35270,38940,47920,60490,72430,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,17910,5.9,5.259,1.68,,,20.14,41890,1.3,14.61,16.13,17.23,22.39,29.59,30390,33560,35830,46560,61540,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,170310,1.1,50.009,1.22,,,35.16,73140,0.6,20.3,23.82,31.24,43.93,53,42210,49540,64970,91370,110230,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,127540,1.8,37.452,0.95,,,31.08,64640,0.6,18.13,22.38,29.16,37.37,47.81,37720,46560,60650,77740,99440,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,159910,0.8,46.956,0.79,,,25.83,53730,0.3,16.58,18.39,22.87,29.9,40.75,34490,38250,47570,62200,84760,,
53,Washington,2,WA,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,282180,0.8,82.862,0.9,,,25.33,52680,0.4,15.86,17.71,21.5,27.97,36.21,32980,36840,44720,58180,75320,,
54,West Virginia,2,WV,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,678120,0,1000,1,,,23.64,49170,0.3,10.55,13.3,18.16,28.09,40.32,21940,27670,37770,58420,83870,,
54,West Virginia,2,WV,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,38930,1.1,57.41,0.86,,,47.15,98080,0.7,18.39,27.45,38.84,59.08,81.33,38240,57100,80790,122880,169170,,
54,West Virginia,2,WV,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,28850,1.4,42.551,0.65,,,33.37,69410,2,17.26,21.99,29.58,40.11,51.35,35890,45740,61530,83430,106810,,
54,West Virginia,2,WV,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,11190,2.7,16.504,0.49,,,37.57,78140,1.8,18.9,24.52,33.33,47.86,62.22,39300,51000,69320,99540,129410,,
54,West Virginia,2,WV,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,9540,2,14.075,0.84,,,39.95,83100,0.8,21.33,28.11,38.19,48.66,61.76,44360,58460,79440,101200,128460,,
54,West Virginia,2,WV,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,6550,2.8,9.656,1.09,,,32.1,66770,1,17.16,22.43,29.28,39.23,49.78,35680,46650,60910,81600,103540,,
54,West Virginia,2,WV,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,12710,1.7,18.749,1.2,,,20.81,43290,0.8,13.03,15.21,18.44,23.92,31,27110,31630,38360,49750,64480,,
